Time,P_grid,P_charge,P_discharge,Battery_SoC,Cost
32759,17.9013501476177,0.0,0.0,0.0,1.7901350147617698
32760,17.142387350461,0.0,0.0,0.0,1.7142387350461001
32761,16.7392821704283,0.0,0.0,0.0,1.67392821704283
32762,12.3293925420123,0.0,0.0,0.0,1.23293925420123
32763,11.523539567373,0.0,0.0,0.0,1.1523539567373
32764,15.1702207240892,0.0,0.0,0.0,1.51702207240892
32765,17.481060232603,0.0,0.0,0.0,1.7481060232603
32766,32.8931415128593,0.0,0.0,0.0,3.2893141512859305
32767,34.9803975411863,0.154702480900907,0.0,0.146967356855861,3.49803975411863
32768,32.1198776688328,1.18136439960692,0.0964640287726655,1.16772245356384,3.21198776688328
32769,27.4223472460934,1.29387529480758,1.16772245356384,1.16772245356384,2.74223472460934
32770,16.0641790527922,1.06885350440626,1.06357775313452,1.06357775313452,1.60641790527922
32771,13.449656877292,1.42045005190833,1.06357775313452,1.29344977283215,1.3449656877292
32772,14.7720499526666,2.05332383741204,1.03204143603576,2.15774801202015,1.4772049952666602
32773,14.8358920743489,2.39085652301401,2.15774801202015,2.15774801202015,1.48358920743489
32774,13.1420981576186,0.0,1.05121056995853,1.05121056995853,1.31420981576186
32775,17.8855868305951,0.0,0.512128226390055,0.512128226390055,1.78855868305951
32776,14.3691938138913,0.0,0.249498366702847,0.249498366702847,1.4369193813891301
